item,name,startDate,endDate,psid
Q16190202,Tomás Brito Lara,2012-09-01,2015-08-31,Q16190202-4FD5553E-0119-410C-A24A-0BC4434F80A6
Q16190235,Alejandro Carbajal González,2012-09-01,2015-08-31,Q16190235-49EFC63D-AAD0-4B4F-B2B3-60F38DA07582
Q16190252,Ángel Cedillo Hernández,2012-09-01,2015-08-31,Q16190252-A1F2A67D-B7C4-4BDF-9062-B4A0F471B404
Q16190306,Armando Contreras Ceballos,2012-09-01,2015-08-31,Q16190306-3B123F0B-6F2F-4AFE-994D-70F7BC98AD6C
Q16190336,Fernando Cuéllar Reyes,2012-09-01,2015-08-31,Q16190336-41546DC6-58F3-4BB0-BAA3-B83B94626A2A
Q16190338,Mario Alejandro Cuevas Mena,2012-09-01,2015-08-31,Q16190338-C5863D72-0B2A-4CAD-B7EC-1FF8BC0E4AFE
Q16190364,Eva Diego Cruz,2012-09-01,2015-08-31,Q16190364-9BCC80DF-4BED-4280-868D-A5549C0E2061
Q16190381,Catalino Duarte Ortuño,2012-09-01,2015-08-31,Q16190381-58B2FB4A-8255-48C2-8FE1-B4D12DDE5DBC
Q16190395,Luis Espinosa Cházaro,2012-09-01,2015-08-31,Q16190395-F730125F-EA46-4F16-A9A8-A98218BB9296
Q16190420,Guadalupe Socorro Flores Salazar,2012-09-01,2015-08-31,Q16190420-308BEAA8-895B-4403-A4BB-21D133BD7B0C
Q16190423,Uriel Flores Aguayo,2012-09-01,2015-08-31,Q16190423-3C5633AA-79BB-40A4-AB4E-BD559E055FD4
Q16190426,Juan Manuel Fócil Pérez,2012-09-01,2015-08-31,Q16190426-1F82EDFD-D39A-4EC3-A70A-06C74085FE20
Q16190459,Verónica García Reyes,2012-09-01,2015-08-31,Q16190459-566BD580-1C3A-4282-9F2E-29B00B763979
Q16190462,Marcelo Garza Ruvalcaba,2012-09-01,2015-08-31,Q16190462-6185F6A3-5943-4899-8FCC-77E2237D94EF
Q16190498,Rodrigo González Barrios,2012-09-01,2015-08-31,Q16190498-0F27AC37-E71B-445C-8E45-A8A2D5A95BE6
Q16190606,Jhonatan Jardines Fraire,2012-09-01,2015-08-31,Q16190606-947ED100-B58F-4171-B8CD-EC97A89AFB20
Q16190609,Hugo Jarquín,2012-09-01,2015-08-31,Q16190609-CAFA9471-B29E-45B4-9B9E-50B20158D7B0
Q16190612,Carlos de Jesús Alejandro,2012-09-01,2015-08-31,Q16190612-C345649C-CCE0-4D95-A6D1-9C2B57E706FC
Q16190627,Verónica Juárez Piña,2012-09-01,2015-08-31,Q16190627-CB20DFB9-46F9-4AC3-9789-811679AB1B11
Q16190731,Gabriel López Rosado,2012-09-01,2015-08-31,Q16190731-91AF6C1E-AE7F-4AE8-8E87-9E6F032459F3
Q16190734,Roberto López González,2012-09-01,2015-08-31,Q16190734-7B6FFF1A-FA71-490E-8358-BCBF92E752AB
Q16190739,Roberto López Suárez,2012-09-01,2015-08-31,Q16190739-D0025511-35F2-45D3-BC54-50DC471F4DD2
Q16190747,Roxana Luna Porquillo,2012-09-01,2015-08-31,Q16190747-2F65E3CD-4F6E-483B-8118-9698E22752C4
Q16190775,José Valentín Maldonado Salgado,2012-09-01,2015-08-31,Q16190775-53CB1E59-2834-4A9A-98BA-D76C7061E2C8
Q16190818,Marcos Rosendo Medina Filigrana,2012-09-01,2015-08-31,Q16190818-D15A52F0-0B65-4726-AB09-90E9BF1E1DEE
Q16190821,Julisa Mejía Guardado,2012-09-01,2015-08-31,Q16190821-C40839DB-4D34-4C28-A4E3-73F9DC2A2B98
Q16190830,Rosario Merlín García,2012-09-01,2015-08-31,Q16190830-5E875A65-94B6-40E0-9A7E-F5C5B9324B8A
Q16190838,Marino Miranda Salgado,2012-09-01,2015-08-31,Q16190838-73B2E2DD-A304-4CE0-8D6D-A3C4465B09F8
Q16190844,María Guadalupe Moctezuma Oviedo,2012-09-01,2015-08-31,Q16190844-D4DE3033-A307-4FCE-9C15-4C854D6A8B3F
Q16190850,Ramón Montalvo Hernández,2012-09-01,2015-08-31,Q16190850-F22C944C-F44E-41C8-B4BB-5C9A819CA1D1
Q16190856,Carlos Augusto Morales López,2012-09-01,2015-08-31,Q16190856-1A4C0D64-A472-4F9F-9DB5-C766DBB23E6E
Q16190859,Israel Moreno Rivera,2012-09-01,2015-08-31,Q16190859-DC449387-CAA7-4D98-8261-B01EB590A7E6
Q16190863,Julio César Moreno Rivera,2012-09-01,2015-08-31,Q16190863-0A5DA1CD-AC68-448A-BFBE-597128F45F40
Q16190886,Gisela Mota Ocampo,2012-09-01,2015-08-31,Q16190886-CD98386F-C59E-46C2-BA9D-0568ACB15896
Q16190913,Joaquina Navarrete Contreras,2012-09-01,2015-08-31,Q16190913-818376A4-9897-475B-A6E8-1D0333402C3D
Q16190933,Yesenia Nolasco Ramírez,2012-09-01,2015-08-31,Q16190933-E82204C1-F546-4647-981B-6DDFCE6D5066
Q16191035,Pedro Porras Pérez,2012-09-01,2015-08-31,Q16191035-86732C49-D455-4BCF-9FF0-D4F23010FF3B
Q16191040,Domitilo Posadas Hernández,2012-09-01,2015-08-31,Q16191040-8847CD27-F7C8-4294-B028-0247A53F41A2
Q16191081,Karen Quiroga Anguiano,2012-09-01,2015-08-31,Q16191081-4D6BF51F-7056-4DDD-931D-503C6D49B490
Q16191144,Sebastián de la Rosa Peláez,2012-09-01,2015-08-31,Q16191144-FE2F1E53-0164-471E-9BF4-A907889E9386
Q16191148,Lizbeth Eugenia Rosas Montero,2012-09-01,2015-08-31,Q16191148-7CE85A8E-4DD6-46F9-80C0-83A67D34667A
Q16191179,Jessica Salazar Trejo,2012-09-01,2015-08-31,Q16191179-F343449E-0744-4BF2-A717-FA602E867383
Q16191189,Jorge Salgado Parra,2012-09-01,2015-08-31,Q16191189-773651EE-DC9C-428F-8C23-9BF8E5B17F3A
Q16191193,Josefina Salinas Pérez,2012-09-01,2015-08-31,Q16191193-2F837505-45CA-41FA-B911-9ADA8422B865
Q16191201,Guillermo Sánchez Torres,2012-09-01,2015-08-31,Q16191201-6E118CAD-356B-4669-89D0-47AE849F337D
Q16191203,Hugo Sandoval Martínez,2012-09-01,2015-08-31,Q16191203-4CA9A01B-3C32-40E6-85E7-E71BF7395F9C
Q16191209,Antonio Sansores Sastré,2012-09-01,2015-08-31,Q16191209-9E9B98FF-7312-4653-B868-99AB39AED831
Q16191237,Rosendo Serrano Toledo,2012-09-01,2015-08-31,Q16191237-30F971BE-FA5D-4BE5-850D-9746C774232B
Q16191329,Margarita Elena Tapia Fonllem,2012-09-01,2015-08-31,Q16191329-4C6721BE-2C80-4196-84BC-90D247CD7E62
Q16191382,Araceli Torres Flores,2012-09-01,2015-08-31,Q16191382-8821BA01-ED19-49EC-BB62-19AFB62E19E1
Q16191390,Crystal Tovar Aragón,2012-09-01,2015-08-31,Q16191390-4C817ABC-0537-48B5-B637-0193FFFAA427
Q16191526,Fernando Zárate Salgado,2012-09-01,2015-08-31,Q16191526-6CE81C6C-9642-40DC-9FEA-048361CCDA64
Q16192643,Genaro Carreño Muro,2012-09-01,2015-08-31,Q16192643-05923D73-EE0C-4DE4-98C3-97E0654EA24A
Q16192905,Leonor Romero Sevilla,2012-09-01,2015-08-31,Q16192905-DB72B2C7-3470-4552-855E-44B91D86C6C7
Q16192907,Jorge Rosiñol Abreu,2012-09-01,2015-08-31,Q16192907-4A080D61-E617-4139-B670-A77FE47357F0
Q16193044,Benjamín Castillo Valdez,2012-09-01,2015-08-31,Q16193044-1290B00C-F03F-4B17-AC5A-9918FB54AB03
Q16193067,Mario Alberto Dávila Delgado,2012-09-01,2015-08-31,Q16193067-40BA5431-ECF9-4612-8F12-EE3587D94522
Q16193121,José Ángel González Serna,2012-09-01,2015-08-31,Q16193121-3F621152-B542-49D9-A730-B8B925D8F198
Q16193215,Margarita Licea González,2012-09-01,2015-08-31,Q16193215-D90ED39A-ADA2-46A5-B879-5531C9795976
Q16193322,Patricia Elena Retamoza Vega,2012-09-01,2015-08-31,Q16193322-15AB9FB2-8B59-4C3E-A894-F1951C96F360
Q16193392,Jorge Terán Juárez,2012-09-01,2015-08-31,Q16193392-8ECD24E6-51D2-47F9-952D-B0D31768A2A0
Q16193512,Rodrigo Chávez Contreras,2012-09-01,2015-08-31,Q16193512-83A74623-3769-4400-BB75-99B66C9118B8
Q16193569,José Rubén Escajeda Jiménez,2012-09-01,2015-08-31,Q16193569-F079F411-0001-45C6-AE18-8741554ABD73
Q16193611,Martha Gutiérrez Manrique,2012-09-01,2015-08-31,Q16193611-1E7AB42C-ED2B-45DF-8007-DA7BD15698BC
Q16193760,Dulce María Muñiz Martínez,2012-09-01,2015-08-31,Q16193760-E384076D-FCC1-4300-B50B-82C2FEDFE097
Q16193802,Vicario Portillo Martínez,2012-09-01,2015-08-31,Q16193802-A40DE5A6-16F2-4BC1-B061-110C22FA88AA
Q16193826,Juan Manuel Rocha Piedra,2012-09-01,2015-08-31,Q16193826-C8023C65-0F4A-4BA2-A19A-F0ABD8FDAFBB
Q16193830,Salvador Romero Valencia,2012-09-01,2015-08-31,Q16193830-55AFA52A-842E-4418-A479-59F4F08FC033
Q16193947,Petra Barrera Barrera,2012-09-01,2015-08-31,Q16193947-AF485AD9-7958-43FD-A442-5C56409D5672
Q16194084,Cecilia González Gómez,2012-09-01,2015-08-31,Q16194084-F9E0BD7B-A089-48CE-9591-78C24B142C9B
Q16194169,Roberto López Rosado,2012-09-01,2015-08-31,Q16194169-9BDB587B-CA4D-499A-895C-69776223C2F8
Q16194182,Silvia Márquez Velasco,2012-09-01,2015-08-31,Q16194182-AD9B4816-2104-482B-AFE8-205D50C86455
Q16194211,Abraham Montes Alvarado,2012-09-01,2015-08-31,Q16194211-9FE743C0-0FE3-4284-B07E-5524238D8FA8
Q16194256,José Noel Pérez de Alba,2012-09-01,2015-08-31,Q16194256-BCE28F46-7B51-4C9C-AFB0-A47AC9E61EA6
Q16194272,María Concepción Ramírez Diez Gutiérrez,2012-09-01,2015-08-31,Q16194272-FB502B4E-3447-4BAF-B64D-F643398A3D73
Q16194295,José Alberto Rodríguez Calderón,2012-09-01,2015-08-31,Q16194295-2D84A408-5187-46C7-9E58-A80D11C0BB6B
Q16194307,Graciela Saldaña Fraire,2012-09-01,2015-08-31,Q16194307-46648B9A-1FEC-426B-98A6-567AAEEE9EBE
Q16194379,Marco Alonso Vela Reyes,2012-09-01,2015-08-31,Q16194379-D21B96E9-4EB4-4F6C-BB4D-229187227FC0
Q16194415,Fernando Zamora Morales,2012-09-01,2015-08-31,Q16194415-098CAFDD-D657-4618-BE00-CAB8A348C0BD
Q16194554,Blanca Estela Gómez Carmona,2012-09-01,2015-08-31,Q16194554-5459EF1A-B4F6-4E1A-8D44-87B2E61660FF
Q16194556,Néstor Octavio Gordillo Castillo,2012-09-01,2015-08-31,Q16194556-4422D47B-7E76-4064-8BF5-077EF47FD097
Q16194585,Gaudencio Hernández Burgos,2012-09-01,2015-08-31,Q16194585-F32C3F1D-F798-42EE-8A33-D41E5556C9C5
Q16194659,Leticia López Landero,2012-09-01,2015-08-31,Q16194659-60B34328-1557-4F44-A136-56292EEE6CED
Q16194765,Alejandro Rangel Segovia,2012-09-01,2015-08-31,Q16194765-61B81048-14D2-4F08-81A6-64DF78B7DA11
Q16195014,Alberto Coronado Quintanilla,2012-09-01,2015-08-31,Q16195014-DDF8EC8B-2A27-4778-B3F2-CEA384641E0D
Q16195073,Héctor García García,2012-09-01,2015-08-31,Q16195073-5CE8AAE8-F984-4ABB-9583-CBF38530854C
Q16195306,Verónica Sada Pérez,2012-09-01,2015-08-31,Q16195306-F078DA3C-6957-43A0-AF87-32E379BC476A
Q16195419,Óscar Bautista Villegas,2012-09-01,2015-08-31,Q16195419-D5D2DC3D-467C-437C-ACC2-BE98B9F0671C
Q16195451,Juan Manuel Carbajal Hernández,2012-09-01,2015-08-31,Q16195451-AE1A8489-5783-47AB-8D26-E2B9E19FF021
Q16195453,Miriam Cárdenas Cantú,2012-09-01,2015-08-31,Q16195453-085266F4-FA07-4F96-B7C8-DD07A4E27367
Q16195530,Rubén Félix Hays,2012-09-01,2015-08-31,Q16195530-6346AFE3-65E6-402D-B861-92E13663F300
Q16195540,Adriana Fuentes Téllez,2012-09-01,2015-08-31,Q16195540-68895876-107A-455F-8DF3-353127D0ACDE
Q16195722,Salvador Ortiz García,2012-09-01,2015-08-31,Q16195722-1952BED3-6432-4EA5-9C74-A3589082C770
Q16195740,Gerardo Peña Avilés,2012-09-01,2015-08-31,Q16195740-619B9C07-03E0-4642-8D2E-05B3B7B0532F
Q16195750,Norma Ponce Orozco,2012-09-01,2015-08-31,Q16195750-A063571E-4D23-4A5E-B295-ECFFD64870DA
Q16195850,Amilcar Augusto Villafuerte Trujillo,2012-09-01,2015-08-31,Q16195850-86B670FA-A1FB-4D53-9840-234F33D3CC7D
Q16195901,Landy Margarita Berzunza Novelo,2012-09-01,2015-08-31,Q16195901-8674AAAC-EAF4-4610-B2BE-C1706B6ED071
Q16195928,Bénito Caballero Garza,2012-09-01,2015-08-31,Q16195928-EF4F4483-053B-4E96-9039-A538884D32A1
Q16195954,Francisca Elena Corrales Corrales,2012-09-01,2015-08-31,Q16195954-DBFCDB3D-FA2F-4DB9-BA4E-35EF15B47D8E
Q16196024,Gabriel Gómez Michel,2012-09-01,2015-08-31,Q16196024-AD6C47DB-8513-4E83-886D-B245B94D4711
Q16196058,Noé Hernández González,2012-09-01,2015-08-31,Q16196058-AE45F480-4B82-4AF8-9A5A-7046B1EFEB62
Q16196079,Blanca Jiménez Castillo,2012-09-01,2015-08-31,Q16196079-E3C829D1-002B-4FBE-AF52-5B0AF67E4EFC
Q16196319,Marina Vitela Rodríguez,2012-09-01,2015-08-31,Q16196319-2AE6A1B1-C93B-4740-9F74-02501F181BB4
Q16196493,Rosalba Gualito Castañeda,2012-09-01,2015-08-31,Q16196493-2AA2FA10-4285-45CA-BC97-A4DD573770EE
Q16196522,Raquel Jiménez Cerrillo,2012-09-01,2015-08-31,Q16196522-6536BF38-DD41-444F-8DD5-67AAEE772722
Q16196581,José Luis Márquez Martínez,2012-09-01,2015-08-31,Q16196581-06337328-87A4-49CD-A813-945B506F5D3E
Q16196591,Nuvia Mayorga Delgado,2012-09-01,2015-08-31,Q16196591-2ABB2BF3-186F-463A-BF75-277F21B7C4F1
Q16196635,Guadalupe del Socorro Ortega Pacheco,2012-09-01,2015-08-31,Q16196635-7B8E8857-C5D9-4757-A87D-932FC8FB0779
Q16196683,Fernando Salgado Delgado,2012-09-01,2015-08-31,Q16196683-C1960894-A8CA-4E91-B791-F7136A78FCF9
Q16196684,Miguel Sámano Peralta,2012-09-01,2015-08-31,Q16196684-C7268FB6-2B37-4F76-8C38-7861D07D0EE0
Q16196739,Marcelo Torres Cofiño,2012-09-01,2015-08-31,Q16196739-D7A52C0E-727A-4238-AF55-AE07029F9316
Q16196740,Sergio Torres Félix,2012-09-01,2015-08-31,Q16196740-DF84BB90-F4C8-4B48-AC8F-2C23D8381365
Q16196747,Juan Carlos Uribe Padilla,2012-09-01,2015-08-31,Q16196747-F0102AF0-18AA-4C6D-AB12-37D361FD27DE
Q16196863,Sergio Augusto Chan Lugo,2012-09-01,2015-08-31,Q16196863-DE040F2D-1BEB-4ED7-873B-EC2E1003AA3A
Q16196928,Faustino Francisco Félix Chávez,2012-09-01,2015-08-31,Q16196928-D0036C9B-8778-4B72-96C6-80DF8F41E739
Q16196954,Luis Antonio González Roldán,2012-09-01,2015-08-31,Q16196954-383E4279-DEBD-44BF-9464-B241F0A43624
Q16197181,Román Quian Alcocer,2012-09-01,2015-08-31,Q16197181-2E06119A-C392-4353-ACA2-3A109D13A4D3
Q16197234,Rodimiro Barrera Estrada,2012-09-01,2015-08-31,Q16197234-CC8E5EB4-5F7B-494B-A44A-3C37B8D4C2CC
Q16197535,Alliet Bautista Bravo,2012-09-01,2015-08-31,Q16197535-2D9BAC24-E822-4A99-B17A-04AA14CDB90A
Q16198383,Antonio Cuéllar Steffan,2012-09-01,2015-08-31,Q16198383-D59F881C-EF47-4E00-915A-A95EFA0B45E5
Q16199015,Sue Ellen Bernal Bolnik,2012-09-01,2015-08-31,Q16199015-E1A1A8C3-061F-4ACF-A7E2-5A75483AB909
Q16199233,Luis Armando Cordova Díaz,2012-09-01,2015-08-31,Q16199233-6BEE475C-834D-435F-B910-D4C63890AE7E
Q16199374,José Guadalupe García Ramírez,2012-09-01,2015-08-31,Q16199374-AB56AE50-F6EA-4E61-AD56-5465DFF80371
Q16199494,Samuel Gurrión Matías,2012-09-01,2015-08-31,Q16199494-E904DA38-23D9-4007-8255-DB0E2051E654
Q16199744,Omar Antonio Borboa Becerra,2012-09-01,2015-08-31,Q16199744-BEEB558E-2E27-451A-A192-711FE3751D5A
Q16200396,Lorena Méndez Denis,2012-09-01,2015-08-31,Q16200396-34361253-FEB7-4996-8D5F-BAA4FE7FD005
Q16200402,Sonia Catalina Mercado Gallegos,2012-09-01,2015-08-31,Q16200402-CEDD222E-2934-4F31-9BEE-4CF5A50EE245
Q16200663,Marcelina Orta Coronado,2012-09-01,2015-08-31,Q16200663-28805F98-1E96-44BF-BE12-EA2546267AB1
Q16200684,Germán Pacheco Díaz,2012-09-01,2015-08-31,Q16200684-257D8346-971B-4795-A26B-2A7BAECBA216
Q16200923,Rocío Reza Gallegos,2012-09-01,2015-08-31,Q16200923-7B736A98-4ADC-4AFF-9B47-9520EEFD01CE
Q16202094,Angelina Carreño Mijares,2012-09-01,2015-08-31,Q16202094-F0B777E6-2C6E-4782-8E25-E0B8378CB3C5
Q16202418,Enrique Aubry de Castro,2012-09-01,2015-08-31,Q16202418-CA60D26F-0C75-4F1D-877D-815BE87CD4AE
Q16204591,Carmen Lucía Pérez Camarena,2012-09-01,2015-08-31,Q16204591-F4C720FF-9DDF-4C01-AA5F-2324CFA76BB9
Q16204690,Laura Barrera Fortoul,2012-09-01,2015-08-31,Q16204690-C78358B4-0184-4760-A564-61302A055F75
Q16204837,Noé Barrueta Barón,2012-09-01,2015-08-31,Q16204837-F727ADF2-1200-407B-8504-53F1A27635E1
Q16205932,Javier López Zavala,2012-09-01,2015-08-31,Q16205932-A7B66B37-BC0C-43DC-A02C-9D5F75EDDC63
Q16205939,Raudel Lopéz Lopéz,2012-09-01,2015-08-31,Q16205939-F088CB12-B1DE-4B60-95E1-A95784BE1B67
Q16206521,Carla Alicia Padilla Ramos,2012-09-01,2015-08-31,Q16206521-DBBFC865-D5E5-46AB-ACD4-0608C6741751
Q16206533,Francisco Pelayo Covarrubias,2012-09-01,2015-08-31,Q16206533-E397D050-2E89-4E3A-B367-F0244F7DDF0E
Q16206550,Hugo Mauricio Pérez Anzueto,2012-09-01,2015-08-31,Q16206550-5DA162DA-F155-43B7-9CEE-780BCDBB9791
Q16206746,Luis Miguel Ramírez Romero,2012-09-01,2015-08-31,Q16206746-40D9F74C-E64D-4E1A-ACE0-EDE3E75E2A6A
Q16206802,José Enrique Reina Lizárraga,2012-09-01,2015-08-31,Q16206802-016F2365-48A9-4470-B7EA-F6E1DE6A7A02
Q16206808,Roberto Carlos Reyes Gámiz,2012-09-01,2015-08-31,Q16206808-D293D5D9-96AD-4587-BCF6-4E8AAB987D05
Q16208284,Heberto Neblina Vega,2012-09-01,2015-08-31,Q16208284-1F112534-2344-4F2F-979E-70A3C11C1DC3
Q16211188,Ana Lilia Garza Cadena,2012-09-01,2015-08-31,Q16211188-5E8932D8-5CF9-4B25-AABE-FE7468451FE5
Q16211243,Pedro Gómez Gómez,2012-09-01,2015-08-31,Q16211243-52221958-1890-4CB1-A5F7-4552F1F1BB6F
Q16212862,Erick Rivera Villanueva,2012-09-01,2015-08-31,Q16212862-9F7D2D2A-B8C0-47CC-8296-EECCE41BAAC1
Q16213009,Carlos Sánchez Romero,2012-09-01,2015-08-31,Q16213009-03897034-8D4C-49B1-904F-9938B31182B4
Q16213322,Karina Velázquez Ramírez,2012-09-01,2015-08-31,Q16213322-1A3CFA33-62D7-47B3-805D-5D8AE31025B3
Q16213369,Verónica Carreón Cervantes,2012-09-01,2015-08-31,Q16213369-837DC7E9-54CA-471B-A6BF-B8C061A00438
Q16213395,Alejandra López Noriega,2012-09-01,2015-08-31,Q16213395-F3EF1E3F-DA57-4F71-8C73-44F1018CB1F0
Q16213407,Luis Olvera Correa,2012-09-01,2015-08-31,Q16213407-619C05A9-B896-40AA-835A-9FC2030268CE
Q16213464,Joaquín Caballero Rosiñol,2012-09-01,2015-08-31,Q16213464-0EF62B85-7004-40CE-A890-EFC8873E4807
Q16213465,Leticia Calderón Ramírez,2012-09-01,2015-08-31,Q16213465-46CAAFB3-411A-4BAC-9C4C-3DDBA3E51867
Q16213482,Maricruz Cruz Morales,2012-09-01,2015-08-31,Q16213482-A1AC4009-EA01-4221-BEE8-F55318C12D83
Q16213521,Carlos Alberto García González,2012-09-01,2015-08-31,Q16213521-12D88987-52F1-4BFD-845D-9DAB241A3D42
Q16213636,Víctor Serralde Martínez,2012-09-01,2015-08-31,Q16213636-58F62155-BB1F-464F-B628-744C9DC65EE9
Q16213662,Emilse Miranda Munive,2012-09-01,2015-08-31,Q16213662-36118426-8D19-4EAD-8B69-E147C4605AAA
Q16213690,Máximo Othón Zayas,2012-09-01,2015-08-31,Q16213690-1A3AD2DE-C3D2-45E9-A542-93DC06A3857B
Q16213727,Alfredo Rivadeneyra Hernández,2012-09-01,2015-08-31,Q16213727-27E088CB-C8C3-4547-830D-149B1D96CAE9
Q16213737,Arturo De la Rosa Escalante,2012-09-01,2015-08-31,Q16213737-DE2D6F18-05F8-4370-ADCA-920906C9EE68
Q16213738,Andrés de la Rosa Anaya,2012-09-01,2015-08-31,Q16213738-875A2596-4E26-4550-92C3-8ABC7C95184D
Q16213752,Abel Salgado Peña,2012-09-01,2015-08-31,Q16213752-1CD898DC-4E6B-4464-8F6D-7E479C4C5F35
Q16213755,Leopoldo Sánchez Cruz,2012-09-01,2015-08-31,Q16213755-3053E8FE-0FAC-41EF-A440-0352E33D65E2
Q16213826,Víctor Hugo Velasco Orozco,2012-09-01,2015-08-31,Q16213826-5C90AB2F-78C5-4510-8FDC-EF32C929B078
Q16213859,Darío Zacarías Capuchino,2012-09-01,2015-08-31,Q16213859-F189B2E7-567C-4425-A67E-B9896A6D290B
Q16213875,Adolfo Bonilla Gómez,2012-09-01,2015-08-31,Q16213875-2F257337-0BC2-4878-B626-59A3ADEB3ED3
Q16213913,Isaías Cortes Berumen,2012-09-01,2015-08-31,Q16213913-574988A9-ADEE-43FD-9D23-3F7908B1ED8E
Q16213930,Claudia Delgadillo González,2012-09-01,2015-08-31,Q16213930-C27403FC-4483-466E-A39D-D91EF91F4655
Q16213950,Francisco Javier Fernández Clamont,2012-09-01,2015-08-31,Q16213950-A61544AA-D412-4B2B-857A-8E2E79ECC186
Q16213970,Marco Antonio González Valdez,2012-09-01,2015-08-31,Q16213970-1D14003F-406E-4878-9F99-041472DB09B9
Q16214055,Martín López Cisneros,2012-09-01,2015-08-31,Q16214055-B1CFB220-5CF3-4F6E-BD46-2D21418B0637
Q16214075,Juan Luis Martínez Martínez,2012-09-01,2015-08-31,Q16214075-F4C73E6C-2246-484D-9D59-533A52DC6038
Q16214099,José Isidro Moreno Árcega,2012-09-01,2015-08-31,Q16214099-AF13F60F-51EF-4D46-9E02-8732204BFB35
Q16214153,Mayra Karina Robles Aguirre,2012-09-01,2015-08-31,Q16214153-73B61A55-3A95-4D74-91C7-95966A8EC723
Q16214417,Josefina García Hernández,2012-09-01,2015-08-31,Q16214417-E1F6597B-9F61-4015-9A7D-015E1BC8E25B
Q16214427,Cristina González Cruz,2012-09-01,2015-08-31,Q16214427-97005AA3-EF7A-42E1-A040-173837B17480
Q16214497,Patricia Lugo Barriga,2012-09-01,2015-08-31,Q16214497-34ACDC1C-ABC7-44F1-BF89-5C19DB15ED3A
Q16214778,Sergio Armando Chávez Dávalos,2012-09-01,2015-08-31,Q16214778-B5CB68A5-CEBB-4014-B3EA-CC0091490E04
Q16214847,Mariana Dunyaska García Rojas,2012-09-01,2015-08-31,Q16214847-D5521916-B019-4216-B2A1-017F85382FE1
Q16215237,Alberto Díaz Trujillo,2012-09-01,2015-08-31,Q16215237-54A1A166-9D39-4152-B661-04316BFFA6E2
Q16215261,Víctor Fuentes Solís,2012-09-01,2015-08-31,Q16215261-1DDA9DFC-D7BE-4D72-911E-465FC98BE5D1
Q16215267,David Cuauhtémoc Galindo Delgado,2012-09-01,2015-08-31,Q16215267-B0BBE69E-3111-437A-A813-1463C1910980
Q16215400,María Angélica Magaña Zepeda,2012-09-01,2015-08-31,Q16215400-CB4B9E1C-052A-4894-A8C2-9F0B721EF1DA
Q16215468,María Isabel Ortiz Mantilla,2012-09-01,2015-08-31,Q16215468-3E290303-51F4-421B-B56E-9A0BA08378D8
Q16215530,José Arturo Salinas Garza,2012-09-01,2015-08-31,Q16215530-D85DB579-DA74-4963-94C4-E5DCE100F9EA
Q16215732,Fernando Charleston Hernández,2012-09-01,2015-08-31,Q16215732-68F4FDB0-602D-45F5-8DAF-0FD76CB83806
Q16215868,Raymundo King de la Rosa,2012-09-01,2015-08-31,Q16215868-BEB48BE3-101C-4467-8583-B5AA8BA81BE4
Q16215881,Karina Labastida Sotelo,2012-09-01,2015-08-31,Q16215881-23EF97FB-FCA5-431E-AD01-E84D8840BBB3
Q16215997,Leslie Pantoja Hernández,2012-09-01,2015-08-31,Q16215997-9C872A25-216C-4841-985F-F2E1FB48DC72
Q16216000,Raúl Paz Alonzo,2012-09-01,2015-08-31,Q16216000-34FB6CE9-91CD-40ED-84EB-3AFFC712987B
Q16216040,Alfonso Robledo Leal,2012-09-01,2015-08-31,Q16216040-1599FDAA-C5F8-4748-B27A-783DF3F33EAC
Q16216503,Carlos Castaños Valenzuela,2012-09-01,2015-08-31,Q16216503-F473578D-C255-44A0-B9A6-29C249A8B829
Q16216715,Flor de María Pedraza Aguilera,2012-09-01,2015-08-31,Q16216715-887FB8C0-C0BA-4320-A098-BC1F4C1B3D27
Q16216731,Eduardo Ramírez Aguilar,2012-09-01,2015-08-31,Q16216731-F90028AA-1CC0-4A0E-85A7-97D99100440C
Q16216746,Bárbara Romo Fonseca,2012-09-01,2015-08-31,Q16216746-51295633-5F7A-4630-91BE-07ABDB25E2CB
Q16217335,Adriana Hernández Íñiguez,2012-09-01,2015-08-31,Q16217335-36665DCF-3970-4482-9329-AFC09FD69A7C
Q16217519,Williams Oswaldo Ochoa Gallegos,2012-09-01,2015-08-31,Q16217519-93A82E5E-CD5E-40F2-887E-3F2502AE72C5
Q16217576,Tanya Rellstab Carreto,2012-09-01,2015-08-31,Q16217576-440EB7F3-8D2A-48EE-AEEB-CA1FF11EEBA4
Q16217677,Jesús Antonio Valdés Palazuelos,2012-09-01,2015-08-31,Q16217677-7554D7F3-4D67-4888-85F2-E126D844E918
Q16217678,Aída Fabiola Valencia Ramírez,2012-09-01,2015-08-31,Q16217678-476F1C3F-73E1-4ECF-857D-B5BB4FD16A97
Q16218506,Rafael González Reséndiz,2012-09-01,2015-08-31,Q16218506-B4A063EF-00BE-45C4-BDFF-09ACD3EB24F4
Q16218701,Ernesto Núñez Aguilar,2012-09-01,2015-08-31,Q16218701-F353FA8E-370C-4B1F-9154-52644554538A
Q16218887,Aurora Denisse Ugalde Alegría,2012-09-01,2015-08-31,Q16218887-69D444A6-BCB9-4E02-8B30-3B774399F747
Q16220920,Mónica García de la Fuente,2012-09-01,2015-08-31,Q16220920-96CF26FA-928B-4EF7-96BA-F1CA4C5FB6A1
Q16220929,Luis Gómez Gómez,2012-09-01,2015-08-31,Q16220929-21B678EF-7404-467C-97D3-29063510D0EE
